customer_sk,customer_id,first_name,last_name,email,residential_location,customer_segment
61481,CUST_61481,Catherine,Lewis,catherine.lewis@outlook.com,Washington,Deal Seeker
61546,CUST_61546,April,Walker,april.walker@yahoo.com,Mesa,In-Store Regular
61557,CUST_61557,Amanda,Barr,amanda.barr@outlook.com,Tucson,Deal Seeker
61608,CUST_61608,Marvin,Miller,marvin.miller@outlook.com,Baltimore,In-Store Regular
61621,CUST_61621,Tyler,Williams,tyler.williams@gmail.com,Washington,High Value
61632,CUST_61632,Todd,Conley,todd.conley@outlook.com,El Paso,Premium Shopper
61698,CUST_61698,Todd,Lawson,todd.lawson@yahoo.com,El Paso,Budget Shopper
61786,CUST_61786,Richard,Cherry,richard.cherry@yahoo.com,New York,High Value
61846,CUST_61846,Keith,Smith,keith.smith@yahoo.com,Columbus,Churn Risk
61944,CUST_61944,Emily,Anderson,emily.anderson@gmail.com,Philadelphia,Online Shopper
62016,CUST_62016,Kathryn,Reynolds,kathryn.reynolds@yahoo.com,Albuquerque,High Value
62071,CUST_62071,Ryan,Harris,ryan.harris@yahoo.com,Raleigh,Deal Seeker
62225,CUST_62225,Christopher,Harrington,christopher.harrington@outlook.com,Omaha,Online Shopper
62236,CUST_62236,Andrew,Thompson,andrew.thompson@gmail.com,Charlotte,Churn Risk
62275,CUST_62275,Suzanne,West,suzanne.west@gmail.com,Fresno,In-Store Regular
62365,CUST_62365,Heather,Stone,heather.stone@gmail.com,Detroit,In-Store Regular
62510,CUST_62510,Kevin,Scott,kevin.scott@outlook.com,Phoenix,Premium Shopper
62530,CUST_62530,Julia,Robinson,julia.robinson@yahoo.com,Detroit,In-Store Regular
62537,CUST_62537,Jason,Reed,jason.reed@outlook.com,Long Beach,High Value
62660,CUST_62660,Zachary,Vargas,zachary.vargas@outlook.com,San Francisco,Loyal Customer
62777,CUST_62777,Christopher,Gonzalez,christopher.gonzalez@outlook.com,Tulsa,In-Store Regular
62804,CUST_62804,Benjamin,Harris,benjamin.harris@yahoo.com,Kansas City,Premium Shopper
62847,CUST_62847,Anthony,Martinez,anthony.martinez@gmail.com,San Diego,Premium Shopper
62868,CUST_62868,Rebecca,Jones,rebecca.jones@outlook.com,Mesa,First-time Buyer
62880,CUST_62880,Lisa,Adkins,lisa.adkins@gmail.com,Detroit,Online Shopper
62915,CUST_62915,Jeremy,Pena,jeremy.pena@outlook.com,Mesa,Online Shopper
62958,CUST_62958,Jessica,Olsen,jessica.olsen@outlook.com,San Francisco,Budget Shopper
63016,CUST_63016,Sherri,Jones,sherri.jones@yahoo.com,Virginia Beach,Churn Risk
63108,CUST_63108,Justin,Hayes,justin.hayes@gmail.com,Memphis,In-Store Regular
63203,CUST_63203,James,Williams,james.williams@yahoo.com,Portland,In-Store Regular
63292,CUST_63292,Charles,Johnson,charles.johnson@gmail.com,New York,Churn Risk
63409,CUST_63409,Thomas,Rodriguez,thomas.rodriguez@outlook.com,Houston,High Value
63449,CUST_63449,Christina,Warren,christina.warren@yahoo.com,New Orleans,Churn Risk
63480,CUST_63480,Patricia,Castro,patricia.castro@gmail.com,Baltimore,Online Shopper
63521,CUST_63521,Nancy,Brown,nancy.brown@gmail.com,Tulsa,Deal Seeker
63534,CUST_63534,Michael,Perez,michael.perez@outlook.com,Sacramento,Premium Shopper
63635,CUST_63635,Theresa,Beck,theresa.beck@gmail.com,Washington,First-time Buyer
63698,CUST_63698,Joshua,Ayala,joshua.ayala@yahoo.com,Baltimore,Churn Risk
63798,CUST_63798,Daniel,Alexander,daniel.alexander@outlook.com,Washington,Budget Shopper
63854,CUST_63854,Alexis,Estrada,alexis.estrada@gmail.com,Denver,First-time Buyer
63938,CUST_63938,Angela,Johnson,angela.johnson@yahoo.com,Tulsa,Budget Shopper
63963,CUST_63963,Maria,Martin,maria.martin@yahoo.com,Colorado Springs,High Value
63985,CUST_63985,Lauren,Ramirez,lauren.ramirez@outlook.com,Chicago,High Value
64067,CUST_64067,Antonio,Morrison,antonio.morrison@gmail.com,Minneapolis,High Value
64092,CUST_64092,Elizabeth,Powers,elizabeth.powers@gmail.com,Austin,In-Store Regular
64160,CUST_64160,Gregory,Randolph,gregory.randolph@gmail.com,Seattle,Online Shopper
64275,CUST_64275,Heather,Morgan,heather.morgan@gmail.com,Tampa,High Value
64339,CUST_64339,James,Thomas,james.thomas@gmail.com,Dallas,Loyal Customer
64367,CUST_64367,Jennifer,Miller,jennifer.miller@outlook.com,El Paso,Occasional Shopper
64400,CUST_64400,Brandon,Andrews,brandon.andrews@gmail.com,Tucson,Online Shopper
64416,CUST_64416,Bobby,King,bobby.king@gmail.com,Long Beach,Premium Shopper
64594,CUST_64594,Michael,Thomas,michael.thomas@yahoo.com,New Orleans,Occasional Shopper
64607,CUST_64607,Brittany,Perez,brittany.perez@outlook.com,Tulsa,In-Store Regular
64747,CUST_64747,Robin,Burnett,robin.burnett@yahoo.com,Fort Worth,Premium Shopper
65139,CUST_65139,Brianna,Smith,brianna.smith@gmail.com,Oklahoma City,In-Store Regular
65282,CUST_65282,Katherine,Sullivan,katherine.sullivan@gmail.com,Baltimore,In-Store Regular
65374,CUST_65374,Matthew,Cameron,matthew.cameron@outlook.com,Colorado Springs,In-Store Regular
65428,CUST_65428,William,Mcfarland,william.mcfarland@outlook.com,Oklahoma City,Churn Risk
65783,CUST_65783,Joshua,Pearson,joshua.pearson@gmail.com,Oakland,Occasional Shopper
65815,CUST_65815,Daniel,Andrews,daniel.andrews@gmail.com,El Paso,In-Store Regular
65817,CUST_65817,Christopher,Colon,christopher.colon@yahoo.com,Colorado Springs,High Value
65904,CUST_65904,Kyle,Lee,kyle.lee@outlook.com,Boston,Occasional Shopper
65957,CUST_65957,Sandra,Phillips,sandra.phillips@gmail.com,Baltimore,Occasional Shopper
65975,CUST_65975,Jill,Allen,jill.allen@outlook.com,Oklahoma City,Churn Risk
66009,CUST_66009,Walter,Ray,walter.ray@gmail.com,San Jose,Churn Risk
66016,CUST_66016,Richard,Rodriguez,richard.rodriguez@outlook.com,Charlotte,Online Shopper
66025,CUST_66025,Aaron,Mayo,aaron.mayo@gmail.com,Jacksonville,In-Store Regular
66141,CUST_66141,Christopher,Garcia,christopher.garcia@yahoo.com,Raleigh,Budget Shopper
66186,CUST_66186,Jesse,Meyers,jesse.meyers@outlook.com,Philadelphia,Online Shopper
66244,CUST_66244,William,Martinez,william.martinez@gmail.com,San Francisco,High Value
66357,CUST_66357,Thomas,Wilcox,thomas.wilcox@outlook.com,San Antonio,Online Shopper
66366,CUST_66366,Ryan,Wheeler,ryan.wheeler@outlook.com,Oklahoma City,Premium Shopper
66406,CUST_66406,Ryan,Warren,ryan.warren@yahoo.com,Sacramento,Deal Seeker
66463,CUST_66463,Brian,Fox,brian.fox@yahoo.com,San Antonio,First-time Buyer
66499,CUST_66499,Brian,Parks,brian.parks@yahoo.com,Austin,In-Store Regular
66501,CUST_66501,Joseph,Riley,joseph.riley@yahoo.com,Detroit,Deal Seeker
66504,CUST_66504,Nicole,Becker,nicole.becker@outlook.com,Long Beach,Deal Seeker
66557,CUST_66557,Jay,Ortiz,jay.ortiz@gmail.com,New Orleans,Budget Shopper
66591,CUST_66591,Douglas,Mccoy,douglas.mccoy@yahoo.com,Denver,Churn Risk
66647,CUST_66647,Wendy,Decker,wendy.decker@gmail.com,New Orleans,In-Store Regular
66713,CUST_66713,Christine,Hanson,christine.hanson@yahoo.com,Mesa,In-Store Regular
66782,CUST_66782,Ann,Peterson,ann.peterson@outlook.com,Virginia Beach,Budget Shopper
66893,CUST_66893,Christina,James,christina.james@yahoo.com,Oakland,Premium Shopper
67104,CUST_67104,Chris,Ramos,chris.ramos@yahoo.com,Nashville,Occasional Shopper
67167,CUST_67167,Christine,Merritt,christine.merritt@outlook.com,Oklahoma City,Churn Risk
67222,CUST_67222,Martin,Jefferson,martin.jefferson@yahoo.com,San Jose,Budget Shopper
67245,CUST_67245,Bryan,Lewis,bryan.lewis@yahoo.com,Oakland,Loyal Customer
67313,CUST_67313,Kelly,Williams,kelly.williams@outlook.com,Atlanta,Budget Shopper
67587,CUST_67587,Morgan,Nichols,morgan.nichols@yahoo.com,Las Vegas,Online Shopper
67653,CUST_67653,Jennifer,Trevino,jennifer.trevino@outlook.com,Louisville,Deal Seeker
67752,CUST_67752,Amanda,Turner,amanda.turner@yahoo.com,San Antonio,Churn Risk
67815,CUST_67815,James,Shelton,james.shelton@gmail.com,Raleigh,Occasional Shopper
67817,CUST_67817,Brandon,George,brandon.george@gmail.com,Boston,First-time Buyer
67919,CUST_67919,Tammy,Lopez,tammy.lopez@gmail.com,San Antonio,First-time Buyer
68008,CUST_68008,Elijah,Brown,elijah.brown@outlook.com,Dallas,In-Store Regular
68075,CUST_68075,Joseph,Young,joseph.young@yahoo.com,Mesa,Premium Shopper
68079,CUST_68079,Eileen,Brooks,eileen.brooks@yahoo.com,Colorado Springs,Loyal Customer
68155,CUST_68155,Martin,Ryan,martin.ryan@outlook.com,Fresno,Budget Shopper
68169,CUST_68169,Kimberly,Morton,kimberly.morton@outlook.com,San Jose,First-time Buyer
68209,CUST_68209,Kristina,Thompson,kristina.thompson@outlook.com,New York,Occasional Shopper
68273,CUST_68273,Angela,Mayer,angela.mayer@outlook.com,El Paso,Loyal Customer
68275,CUST_68275,Barbara,Carter,barbara.carter@yahoo.com,Portland,Occasional Shopper
68288,CUST_68288,Ryan,Peterson,ryan.peterson@gmail.com,San Diego,In-Store Regular
68363,CUST_68363,Tamara,Stewart,tamara.stewart@gmail.com,Nashville,First-time Buyer
68370,CUST_68370,Destiny,Hood,destiny.hood@outlook.com,Colorado Springs,Loyal Customer
68383,CUST_68383,Jamie,Turner,jamie.turner@yahoo.com,Kansas City,High Value
68428,CUST_68428,Gabriel,Avila,gabriel.avila@outlook.com,Kansas City,Churn Risk
68511,CUST_68511,Ian,Johnson,ian.johnson@yahoo.com,Memphis,First-time Buyer
68779,CUST_68779,Christopher,Baldwin,christopher.baldwin@gmail.com,Chicago,Loyal Customer
68815,CUST_68815,Laura,Warren,laura.warren@yahoo.com,Houston,Online Shopper
68838,CUST_68838,Tricia,Jensen,tricia.jensen@outlook.com,Charlotte,Occasional Shopper
68857,CUST_68857,Vernon,Coffey,vernon.coffey@outlook.com,Boston,First-time Buyer
69091,CUST_69091,Heather,Mitchell,heather.mitchell@yahoo.com,Columbus,Premium Shopper
69256,CUST_69256,Christina,Guzman,christina.guzman@gmail.com,Columbus,High Value
69281,CUST_69281,Kelsey,Rodriguez,kelsey.rodriguez@outlook.com,New Orleans,Budget Shopper
69317,CUST_69317,Cheryl,Norton,cheryl.norton@outlook.com,Arlington,Online Shopper
69326,CUST_69326,Tamara,Wright,tamara.wright@gmail.com,Dallas,In-Store Regular
69492,CUST_69492,Tammy,Ramirez,tammy.ramirez@outlook.com,El Paso,Budget Shopper
69495,CUST_69495,Susan,Murray,susan.murray@gmail.com,Jacksonville,In-Store Regular
69527,CUST_69527,Stephanie,Smith,stephanie.smith@outlook.com,Indianapolis,Premium Shopper
69771,CUST_69771,Jennifer,Brock,jennifer.brock@outlook.com,San Francisco,Loyal Customer
69880,CUST_69880,Mark,Arnold,mark.arnold@outlook.com,Mesa,In-Store Regular
69890,CUST_69890,Darlene,Valentine,darlene.valentine@outlook.com,Philadelphia,In-Store Regular
69913,CUST_69913,Bryan,Robinson,bryan.robinson@outlook.com,Miami,Loyal Customer
69930,CUST_69930,Richard,Hall,richard.hall@gmail.com,Charlotte,Online Shopper
70051,CUST_70051,Brian,Brandt,brian.brandt@gmail.com,Louisville,Occasional Shopper
70119,CUST_70119,Mark,Bishop,mark.bishop@yahoo.com,San Jose,Premium Shopper
70219,CUST_70219,Kristy,Fields,kristy.fields@yahoo.com,Atlanta,High Value
70264,CUST_70264,Oscar,Valentine,oscar.valentine@yahoo.com,San Antonio,Churn Risk
70271,CUST_70271,Kristen,Wyatt,kristen.wyatt@gmail.com,Nashville,Premium Shopper
70385,CUST_70385,Mary,Campbell,mary.campbell@outlook.com,Minneapolis,In-Store Regular
70389,CUST_70389,Thomas,Cobb,thomas.cobb@yahoo.com,Washington,In-Store Regular
70403,CUST_70403,Scott,Kelly,scott.kelly@gmail.com,Albuquerque,First-time Buyer
70433,CUST_70433,Roberto,Mcdaniel,roberto.mcdaniel@outlook.com,Phoenix,First-time Buyer
70438,CUST_70438,Christina,Pham,christina.pham@yahoo.com,Oakland,Deal Seeker
70690,CUST_70690,Darryl,Jordan,darryl.jordan@outlook.com,San Diego,Premium Shopper
70693,CUST_70693,Daniel,Buchanan,daniel.buchanan@gmail.com,San Diego,Deal Seeker
70841,CUST_70841,Pamela,Martinez,pamela.martinez@yahoo.com,Long Beach,Budget Shopper
70842,CUST_70842,Jessica,Morton,jessica.morton@gmail.com,Washington,Online Shopper
70935,CUST_70935,Melissa,Morris,melissa.morris@yahoo.com,Milwaukee,Loyal Customer
70957,CUST_70957,Daniel,Wright,daniel.wright@outlook.com,Detroit,Online Shopper
71040,CUST_71040,Autumn,Day,autumn.day@gmail.com,Oakland,Deal Seeker
71179,CUST_71179,Dawn,Morales,dawn.morales@gmail.com,Las Vegas,First-time Buyer
71255,CUST_71255,Erin,Johnson,erin.johnson@outlook.com,Las Vegas,Budget Shopper
71262,CUST_71262,Gary,Holt,gary.holt@outlook.com,Sacramento,Online Shopper
71313,CUST_71313,John,Diaz,john.diaz@outlook.com,Arlington,In-Store Regular
71323,CUST_71323,Melissa,Watson,melissa.watson@outlook.com,New York,Loyal Customer
71363,CUST_71363,Tracey,Johnson,tracey.johnson@gmail.com,New Orleans,Online Shopper
71461,CUST_71461,Anthony,Fox,anthony.fox@outlook.com,Portland,Occasional Shopper
71582,CUST_71582,Stephanie,Pierce,stephanie.pierce@outlook.com,Virginia Beach,High Value
71583,CUST_71583,Lindsey,Villegas,lindsey.villegas@yahoo.com,Virginia Beach,Budget Shopper
71634,CUST_71634,Duane,Taylor,duane.taylor@yahoo.com,Long Beach,Deal Seeker
71655,CUST_71655,Janet,Martinez,janet.martinez@gmail.com,Seattle,Loyal Customer
71673,CUST_71673,James,Smith,james.smith@yahoo.com,Minneapolis,Deal Seeker
71688,CUST_71688,Gregory,Munoz,gregory.munoz@gmail.com,Memphis,Churn Risk
71891,CUST_71891,Heather,Williams,heather.williams@gmail.com,Dallas,Deal Seeker
71949,CUST_71949,Jay,Parker,jay.parker@gmail.com,Colorado Springs,Churn Risk
71953,CUST_71953,Marissa,Silva,marissa.silva@outlook.com,Philadelphia,Online Shopper
71997,CUST_71997,Raymond,Russell,raymond.russell@gmail.com,San Diego,Premium Shopper
72014,CUST_72014,Mike,Taylor,mike.taylor@gmail.com,Charlotte,High Value
72069,CUST_72069,Ronald,Schmidt,ronald.schmidt@gmail.com,San Jose,Deal Seeker
72171,CUST_72171,Donna,Miller,donna.miller@yahoo.com,Charlotte,In-Store Regular
72280,CUST_72280,Alyssa,Collins,alyssa.collins@yahoo.com,San Francisco,First-time Buyer
72310,CUST_72310,Kara,Schmidt,kara.schmidt@gmail.com,Milwaukee,High Value
72335,CUST_72335,Jamie,Lyons,jamie.lyons@gmail.com,Tucson,High Value
72359,CUST_72359,Kevin,Silva,kevin.silva@yahoo.com,Nashville,Occasional Shopper
72381,CUST_72381,Kristen,Snyder,kristen.snyder@outlook.com,Boston,Occasional Shopper
72458,CUST_72458,Molly,English,molly.english@yahoo.com,Charlotte,High Value
72557,CUST_72557,Arthur,Miller,arthur.miller@gmail.com,Fresno,Deal Seeker
72610,CUST_72610,Jose,Christensen,jose.christensen@gmail.com,Boston,Online Shopper
72669,CUST_72669,Jessica,Greene,jessica.greene@gmail.com,San Diego,Premium Shopper
72701,CUST_72701,Sydney,White,sydney.white@yahoo.com,Denver,Occasional Shopper
72735,CUST_72735,Jeffrey,Hamilton,jeffrey.hamilton@outlook.com,Oklahoma City,In-Store Regular
72822,CUST_72822,Cody,Perkins,cody.perkins@yahoo.com,Miami,Occasional Shopper
72840,CUST_72840,Karen,Rivera,karen.rivera@gmail.com,Kansas City,Deal Seeker
72930,CUST_72930,Dustin,Patterson,dustin.patterson@outlook.com,Miami,Loyal Customer
72976,CUST_72976,Angela,Galvan,angela.galvan@outlook.com,New Orleans,Churn Risk
73036,CUST_73036,Dustin,Rush,dustin.rush@gmail.com,Portland,Loyal Customer
73190,CUST_73190,Shane,Morgan,shane.morgan@gmail.com,Jacksonville,First-time Buyer
73214,CUST_73214,Shawn,Alexander,shawn.alexander@outlook.com,Dallas,Loyal Customer
73299,CUST_73299,Bobby,Osborn,bobby.osborn@yahoo.com,Baltimore,Budget Shopper
73361,CUST_73361,Jason,Howard,jason.howard@outlook.com,Denver,In-Store Regular
73434,CUST_73434,Paul,Dunn,paul.dunn@yahoo.com,Austin,Budget Shopper
73440,CUST_73440,Anthony,Robinson,anthony.robinson@yahoo.com,Seattle,Premium Shopper
73589,CUST_73589,Andrea,Johnson,andrea.johnson@yahoo.com,Houston,Deal Seeker
73612,CUST_73612,Charles,Jones,charles.jones@yahoo.com,Albuquerque,Deal Seeker
73806,CUST_73806,Jason,Wiley,jason.wiley@gmail.com,Washington,Deal Seeker
73965,CUST_73965,Sherry,Lawson,sherry.lawson@outlook.com,Memphis,Online Shopper
74050,CUST_74050,Curtis,Malone,curtis.malone@outlook.com,Mesa,Churn Risk
74095,CUST_74095,Cynthia,Mitchell,cynthia.mitchell@gmail.com,New Orleans,Occasional Shopper
74176,CUST_74176,Jamie,Yang,jamie.yang@outlook.com,San Francisco,Premium Shopper
74244,CUST_74244,Jeremy,Bond,jeremy.bond@outlook.com,Memphis,Loyal Customer
74308,CUST_74308,Troy,Clark,troy.clark@outlook.com,Arlington,In-Store Regular
74419,CUST_74419,Alexander,Duarte,alexander.duarte@gmail.com,Detroit,Online Shopper
74527,CUST_74527,Jason,Thomas,jason.thomas@yahoo.com,Nashville,Online Shopper
74626,CUST_74626,Christina,Hodge,christina.hodge@yahoo.com,San Francisco,In-Store Regular
74692,CUST_74692,Robert,Shaffer,robert.shaffer@yahoo.com,Fort Worth,Deal Seeker
74897,CUST_74897,Nicole,Tyler,nicole.tyler@outlook.com,Louisville,Premium Shopper
74943,CUST_74943,Jennifer,Dorsey,jennifer.dorsey@outlook.com,Omaha,Deal Seeker
75047,CUST_75047,Jennifer,Griffith,jennifer.griffith@outlook.com,Memphis,Occasional Shopper
75073,CUST_75073,Steve,Keith,steve.keith@yahoo.com,Columbus,Premium Shopper
75077,CUST_75077,Olivia,Peters,olivia.peters@outlook.com,Oklahoma City,High Value
75164,CUST_75164,Robin,Hunt,robin.hunt@outlook.com,San Diego,Loyal Customer
75197,CUST_75197,Hayley,King,hayley.king@gmail.com,Houston,High Value
75229,CUST_75229,Christopher,Williamson,christopher.williamson@yahoo.com,Tucson,Churn Risk
75292,CUST_75292,Joseph,Wagner,joseph.wagner@yahoo.com,Minneapolis,In-Store Regular
75369,CUST_75369,Eric,Castillo,eric.castillo@yahoo.com,Milwaukee,Online Shopper
75378,CUST_75378,Andrea,Cox,andrea.cox@yahoo.com,Oakland,Premium Shopper
75512,CUST_75512,Alexis,Wade,alexis.wade@yahoo.com,Long Beach,Deal Seeker
75531,CUST_75531,Matthew,Fisher,matthew.fisher@outlook.com,Baltimore,Deal Seeker
75545,CUST_75545,Donald,Cohen,donald.cohen@gmail.com,Memphis,Online Shopper
75615,CUST_75615,Joshua,Sparks,joshua.sparks@outlook.com,Detroit,In-Store Regular
75675,CUST_75675,Mary,Shaw,mary.shaw@gmail.com,Houston,Churn Risk
75677,CUST_75677,Michele,Alexander,michele.alexander@gmail.com,Boston,Online Shopper
75678,CUST_75678,David,Osborne,david.osborne@yahoo.com,Denver,Budget Shopper
75760,CUST_75760,Courtney,Guzman,courtney.guzman@yahoo.com,Virginia Beach,High Value
75873,CUST_75873,Margaret,Miller,margaret.miller@gmail.com,Raleigh,First-time Buyer
76003,CUST_76003,Crystal,Hernandez,crystal.hernandez@outlook.com,Los Angeles,Budget Shopper
76047,CUST_76047,Thomas,Cruz,thomas.cruz@gmail.com,Portland,First-time Buyer
76178,CUST_76178,Jessica,Wilson,jessica.wilson@yahoo.com,San Jose,Occasional Shopper
76217,CUST_76217,Joseph,Barnes,joseph.barnes@yahoo.com,Seattle,Deal Seeker
76241,CUST_76241,Mary,Cunningham,mary.cunningham@yahoo.com,New Orleans,First-time Buyer
76255,CUST_76255,Ashley,Parks,ashley.parks@outlook.com,Indianapolis,Budget Shopper
76366,CUST_76366,Anita,Jimenez,anita.jimenez@gmail.com,Tulsa,Online Shopper
76405,CUST_76405,Eric,Macias,eric.macias@yahoo.com,Atlanta,Churn Risk
76527,CUST_76527,Michael,Pollard,michael.pollard@yahoo.com,Philadelphia,First-time Buyer
76578,CUST_76578,Rachel,Garcia,rachel.garcia@yahoo.com,Jacksonville,In-Store Regular
76591,CUST_76591,Elizabeth,Donovan,elizabeth.donovan@outlook.com,Long Beach,Deal Seeker
76594,CUST_76594,Jose,Price,jose.price@yahoo.com,Tucson,Deal Seeker
76711,CUST_76711,Daniel,Sullivan,daniel.sullivan@gmail.com,Houston,Premium Shopper
76770,CUST_76770,Adam,Norman,adam.norman@yahoo.com,Tulsa,Deal Seeker
76888,CUST_76888,Russell,Smith,russell.smith@gmail.com,Fresno,Online Shopper
76966,CUST_76966,Glenn,Turner,glenn.turner@yahoo.com,New York,Budget Shopper
76988,CUST_76988,Todd,Ramirez,todd.ramirez@yahoo.com,Mesa,Loyal Customer
77063,CUST_77063,Lucas,Paul,lucas.paul@outlook.com,Mesa,Deal Seeker
77108,CUST_77108,Robert,George,robert.george@gmail.com,Nashville,Churn Risk
77210,CUST_77210,Cynthia,Case,cynthia.case@outlook.com,Long Beach,Online Shopper
77364,CUST_77364,Clifford,Parker,clifford.parker@outlook.com,Atlanta,Loyal Customer
77386,CUST_77386,Erin,Martin,erin.martin@gmail.com,Long Beach,First-time Buyer
77608,CUST_77608,Patrick,Estes,patrick.estes@gmail.com,Denver,Churn Risk
77618,CUST_77618,Matthew,Bowers,matthew.bowers@gmail.com,Oakland,Occasional Shopper
77651,CUST_77651,Marco,Ball,marco.ball@yahoo.com,Columbus,Online Shopper
77661,CUST_77661,Margaret,Fletcher,margaret.fletcher@outlook.com,El Paso,Budget Shopper
77676,CUST_77676,Scott,Wiley,scott.wiley@outlook.com,Dallas,Budget Shopper
77739,CUST_77739,Peter,Wiggins,peter.wiggins@yahoo.com,New Orleans,In-Store Regular
77835,CUST_77835,Paul,Johnson,paul.johnson@yahoo.com,Virginia Beach,Deal Seeker
78000,CUST_78000,Rachael,Hayes,rachael.hayes@yahoo.com,Atlanta,Premium Shopper
78061,CUST_78061,Rachel,Smith,rachel.smith@gmail.com,Oklahoma City,Deal Seeker
78175,CUST_78175,Christopher,Peterson,christopher.peterson@gmail.com,Phoenix,Online Shopper
78225,CUST_78225,James,Ramirez,james.ramirez@yahoo.com,Tampa,In-Store Regular
78268,CUST_78268,Kathryn,Lopez,kathryn.lopez@outlook.com,Memphis,Loyal Customer
78353,CUST_78353,Gabriela,Cardenas,gabriela.cardenas@gmail.com,Oakland,Premium Shopper
78385,CUST_78385,Amy,Nelson,amy.nelson@gmail.com,Jacksonville,In-Store Regular
78429,CUST_78429,Amy,Munoz,amy.munoz@gmail.com,Baltimore,Loyal Customer
78512,CUST_78512,Jason,Hayden,jason.hayden@yahoo.com,Louisville,Budget Shopper
78582,CUST_78582,Samantha,Gallegos,samantha.gallegos@outlook.com,Baltimore,Premium Shopper
78594,CUST_78594,Brian,Howard,brian.howard@outlook.com,Oklahoma City,Churn Risk
78685,CUST_78685,Lisa,Hebert,lisa.hebert@yahoo.com,Fort Worth,First-time Buyer
78710,CUST_78710,Alexis,Hubbard,alexis.hubbard@outlook.com,Raleigh,In-Store Regular
78802,CUST_78802,Robert,Ruiz,robert.ruiz@yahoo.com,Oklahoma City,Budget Shopper
78812,CUST_78812,John,Boyd,john.boyd@outlook.com,New Orleans,Online Shopper
78876,CUST_78876,Stephen,Robbins,stephen.robbins@outlook.com,Los Angeles,Online Shopper
78897,CUST_78897,David,King,david.king@gmail.com,Chicago,In-Store Regular
79055,CUST_79055,Miranda,Rojas,miranda.rojas@outlook.com,Las Vegas,Premium Shopper
79337,CUST_79337,Stephanie,Smith,stephanie.smith@yahoo.com,Albuquerque,Budget Shopper
79365,CUST_79365,Samuel,Alexander,samuel.alexander@outlook.com,New Orleans,First-time Buyer
79531,CUST_79531,Rebecca,Adams,rebecca.adams@outlook.com,Denver,Loyal Customer
79559,CUST_79559,Brittany,Brown,brittany.brown@gmail.com,Charlotte,High Value
79565,CUST_79565,Karen,Tyler,karen.tyler@yahoo.com,Omaha,In-Store Regular
79760,CUST_79760,Arthur,Savage,arthur.savage@gmail.com,Columbus,Loyal Customer
79864,CUST_79864,Cristian,Day,cristian.day@gmail.com,San Francisco,First-time Buyer
79924,CUST_79924,Donald,Blair,donald.blair@outlook.com,Boston,In-Store Regular
79931,CUST_79931,Miguel,Roberts,miguel.roberts@outlook.com,San Francisco,In-Store Regular
79957,CUST_79957,Tammy,Rodgers,tammy.rodgers@gmail.com,Philadelphia,First-time Buyer
80015,CUST_80015,Chad,Hopkins,chad.hopkins@outlook.com,San Francisco,Churn Risk
80114,CUST_80114,Scott,Vasquez,scott.vasquez@yahoo.com,Denver,Budget Shopper
80143,CUST_80143,Gary,Harris,gary.harris@gmail.com,Chicago,First-time Buyer
80255,CUST_80255,Marcus,Vega,marcus.vega@gmail.com,Phoenix,Churn Risk
80305,CUST_80305,Zachary,Brown,zachary.brown@gmail.com,Colorado Springs,Budget Shopper
80370,CUST_80370,Paul,Greene,paul.greene@yahoo.com,Boston,High Value
80493,CUST_80493,Chelsea,Walker,chelsea.walker@gmail.com,Phoenix,Occasional Shopper
80545,CUST_80545,Richard,Bell,richard.bell@yahoo.com,Raleigh,Churn Risk
80682,CUST_80682,Brendan,Johnson,brendan.johnson@outlook.com,Kansas City,High Value
80695,CUST_80695,Madison,Acosta,madison.acosta@gmail.com,Charlotte,High Value
80708,CUST_80708,Ryan,Beck,ryan.beck@outlook.com,Tulsa,Occasional Shopper
80922,CUST_80922,Ernest,Garcia,ernest.garcia@yahoo.com,Long Beach,Occasional Shopper
80927,CUST_80927,Sierra,Martin,sierra.martin@outlook.com,Tucson,High Value
80930,CUST_80930,Vanessa,Allen,vanessa.allen@gmail.com,Dallas,Loyal Customer
81084,CUST_81084,Nicole,Houston,nicole.houston@gmail.com,Nashville,In-Store Regular
81178,CUST_81178,Valerie,Shaw,valerie.shaw@yahoo.com,Philadelphia,First-time Buyer
81211,CUST_81211,Daniel,Nielsen,daniel.nielsen@outlook.com,Omaha,Occasional Shopper
81234,CUST_81234,Mary,Figueroa,mary.figueroa@outlook.com,Tucson,Premium Shopper
81455,CUST_81455,Steven,Johnson,steven.johnson@gmail.com,Milwaukee,Churn Risk
81468,CUST_81468,Cody,Boone,cody.boone@outlook.com,Detroit,Budget Shopper
81500,CUST_81500,Mary,Thompson,mary.thompson@yahoo.com,Virginia Beach,Occasional Shopper
81590,CUST_81590,Jennifer,White,jennifer.white@outlook.com,Jacksonville,Occasional Shopper
81654,CUST_81654,Frank,Olsen,frank.olsen@outlook.com,Fresno,Loyal Customer
81720,CUST_81720,William,Stephens,william.stephens@yahoo.com,Indianapolis,Churn Risk
81722,CUST_81722,Antonio,Velazquez,antonio.velazquez@yahoo.com,Portland,In-Store Regular
81768,CUST_81768,Lauren,Harris,lauren.harris@yahoo.com,San Jose,First-time Buyer
81833,CUST_81833,Joe,Thomas,joe.thomas@gmail.com,Philadelphia,Premium Shopper
81873,CUST_81873,Rebecca,Myers,rebecca.myers@gmail.com,Long Beach,In-Store Regular
